participant_id,file_name,image_name,system_time_diff_seconds,device_time_diff_seconds
0,Proband0_id084_person_.csv,id084_person_.jpg,10.782759,10.782724
0,Proband0_id085_person_.csv,id085_person_.jpg,5.507715,5.507688
0,Proband0_id086_person_.csv,id086_person_.jpg,6.306766,6.306731
0,Proband0_id087_person_.csv,id087_person_.jpg,6.955495,6.95547
0,Proband0_id088_politik_.csv,id088_politik_.jpg,7.820728,7.820684
0,Proband0_id089_politik_.csv,id089_politik_.jpg,5.890818,5.890781
0,Proband0_id090_politik_ncc_.csv,id090_politik_ncc_.jpg,5.391353,5.391328
0,Proband0_id091_politik_ncc_.csv,id091_politik_ncc_.jpg,8.586375,8.586327
0,Proband0_id092_politik_.csv,id092_politik_.jpg,10.38344,10.383369
0,Proband0_id093_politik_.csv,id093_politik_.jpg,9.089808,9.089767
0,Proband0_id094_politik_.csv,id094_politik_.jpg,5.907188,5.907126
0,Proband0_id095_politik_.csv,id095_politik_.jpg,8.469764,8.469745
0,Proband0_id096_politik_.csv,id096_politik_.jpg,5.557831,5.557806
0,Proband0_id097_politik_.csv,id097_politik_.jpg,6.123726,6.123704
0,Proband0_id098_politik_.csv,id098_politik_.jpg,7.787564,7.787526
0,Proband0_id099_politik_.csv,id099_politik_.jpg,9.365682,9.365646
0,Proband0_id100_politik_.csv,id100_politik_.jpg,5.174986,5.174952
0,Proband0_id101_politik_.csv,id101_politik_.jpg,11.082316,11.082258
0,Proband0_id102_politik_.csv,id102_politik_.jpg,12.52999,12.529915
0,Proband0_id103_politik_.csv,id103_politik_.jpg,6.339906,6.339886
0,Proband0_id104_politik_.csv,id104_politik_.jpg,7.587808,7.58778
0,Proband0_id105_politik_.csv,id105_politik_.jpg,10.632985,10.632892
0,Proband0_id106_textigm_meme_ncc_.csv,id106_textigm_meme_ncc_.jpg,10.18353,10.183506
0,Proband0_id107_textimg_meme_ncc_.csv,id107_textimg_meme_ncc_.jpg,10.849561,10.849478
0,Proband0_id108_textimg_meme_ncc_.csv,id108_textimg_meme_ncc_.jpg,5.890517,5.890491
0,Proband0_id109_textimg_meme_ncc_.csv,id109_textimg_meme_ncc_.jpg,5.391399,5.39137
0,Proband0_id110_textimg_meme_ncc_.csv,id110_textimg_meme_ncc_.jpg,7.038788,7.038735
0,Proband0_id111_textimg_meme_ncc_.csv,id111_textimg_meme_ncc_.jpg,7.038754,7.038706
0,Proband0_id112_textimg_meme_ncc_.csv,id112_textimg_meme_ncc_.jpg,5.221341,5.221333
0,Proband0_id113_textimg_meme_ncc_.csv,id113_textimg_meme_ncc_.jpg,8.319927,8.319881
0,Proband0_id114_textimg_meme_ncc_.csv,id114_textimg_meme_ncc_.jpg,5.574361,5.574331
0,Proband0_id115_textimg_meme_ncc_.csv,id115_textimg_meme_ncc_.jpg,8.536284,8.536265
0,Proband0_id116_textimg_meme_ncc_.csv,id116_textimg_meme_ncc_.jpg,12.080614,12.080562
0,Proband0_id117_textimg_meme_ncc_.csv,id117_textimg_meme_ncc_.jpg,9.534783,9.534739
0,Proband0_id118_textimg_meme_ncc_.csv,id118_textimg_meme_ncc_.jpg,11.363716,11.363694
0,Proband0_id119_textimg_meme_ncc_.csv,id119_textimg_meme_ncc_.jpg,11.697756,11.697713
0,Proband0_id120_textimg_meme_ncc_.csv,id120_textimg_meme_ncc_.jpg,7.221696,7.221664
0,Proband0_id121_textimg_meme_ncc_.csv,id121_textimg_meme_ncc_.jpg,6.173355,6.17333
0,Proband0_id122_textimg_meme_ncc_.csv,id122_textimg_meme_ncc_.jpg,7.304834,7.304799
0,Proband0_id123_textimg_meme_ncc_.csv,id123_textimg_meme_ncc_.jpg,6.17343,6.173408
0,Proband0_id124_textimg_meme_ncc_.csv,id124_textimg_meme_ncc_.jpg,9.218511,9.218469
0,Proband0_id125_textimg_meme_ncc_.csv,id125_textimg_meme_ncc_.jpg,8.369938,8.369897
0,Proband0_id126_text_politik_.csv,id126_text_politik_.jpg,13.46186,13.461783
0,Proband0_id127_textimg_ncc_.csv,id127_textimg_ncc_.jpg,5.258324,5.2583
0,Proband0_id128_textimg_.csv,id128_textimg_.jpg,5.541026,5.540997
0,Proband0_id129_textimg_ort_.csv,id129_textimg_ort_.jpg,7.021974,7.021938
0,Proband0_id130_textimg_ort_.csv,id130_textimg_ort_.jpg,6.456214,6.456182
0,Proband0_id131_textimg_person_.csv,id131_textimg_person_.jpg,7.471344,7.471328
0,Proband0_id132_textimg_person_ncc_.csv,id132_textimg_person_ncc_.jpg,9.335079,9.33504
0,Proband0_id133_textimg_person_ncc_.csv,id133_textimg_person_ncc_.jpg,5.308176,5.308155
0,Proband0_id134_textimg_person_politik_ncc_.csv,id134_textimg_person_politik_ncc_.jpg,15.025984,15.025934
0,Proband0_id135_textimg_politik_.csv,id135_textimg_politik_.jpg,5.220286,5.220262
0,Proband0_id136_textimg_politik_.csv,id136_textimg_politik_.jpg,7.358385,7.358326
0,Proband0_id137_textimg_politik_.csv,id137_textimg_politik_.jpg,5.973772,5.973746
0,Proband0_id138_textimg_politik_.csv,id138_textimg_politik_.jpg,10.367056,10.366991
0,Proband0_id139_textimg_politik_.csv,id139_textimg_politik_.jpg,15.025963,15.02592
0,Proband0_id140_textimg_politik_.csv,id140_textimg_politik_.jpg,10.766683,10.766639
0,Proband0_id141_textimg_politik_ncc_.csv,id141_textimg_politik_ncc_.jpg,11.182215,11.182168
0,Proband0_id142_text_.csv,id142_text_.jpg,5.890537,5.890532
0,Proband0_id143_text_.csv,id143_text_.jpg,15.00909,15.00899
0,Proband0_id144_text_.csv,id144_text_.jpg,15.026203,15.026155
0,Proband0_id146_.csv,id146_.jpg,9.20177,9.201728
0,Proband0_id147_text_ncc_.csv,id147_text_ncc_.jpg,15.025761,15.025667
0,Proband0_id148_text_ncc_.csv,id148_text_ncc_.jpg,5.341538,5.341532
0,Proband0_id149_text_ncc_.csv,id149_text_ncc_.jpg,12.862924,12.862816
0,Proband0_id150_text_ncc_.csv,id150_text_ncc_.jpg,9.71774,9.717681
0,Proband0_id151_text_ncc_.csv,id151_text_ncc_.jpg,15.02589,15.025864
0,Proband0_id152_text_ncc_.csv,id152_text_ncc_.jpg,15.009373,15.009261
0,Proband0_id153_text_ncc_.csv,id153_text_ncc_.jpg,15.009312,15.009224
10,Proband10_11_00_32_id012_ort_.csv,id012_ort_.jpg,14.143751,14.143884
10,Proband10_11_00_40_id143_text_.csv,id143_text_.jpg,7.452428,7.452274
10,Proband10_11_00_47_id053_person_.csv,id053_person_.jpg,7.787609,7.78753
10,Proband10_11_00_55_id023_ort_.csv,id023_ort_.jpg,7.455457,7.455442
10,Proband10_11_01_02_id034_person_.csv,id034_person_.jpg,6.689297,6.68928
10,Proband10_11_01_09_id104_politik_.csv,id104_politik_.jpg,7.587899,7.587835
10,Proband10_11_01_19_id041_person_.csv,id041_person_.jpg,9.617952,9.61792
10,Proband10_11_01_27_id087_person_.csv,id087_person_.jpg,7.7709,7.77088
10,Proband10_11_01_34_id029_ort_.csv,id029_ort_.jpg,7.204391,7.204365
